Entry	Entry_name	Status	Protein_names	Gene_names	EC_number	Cross-reference_(CCDS)	Cross-reference_(RefSeq)	Cross-reference_(KEGG)	Cross-reference_(PATRIC)
C9YP71	C9YP71_CLODR	unreviewed	Mannose-6-phosphate_isomerase	pmi_CDR20291_2384				cdl:CDR20291_2384	
C9YLA3	C9YLA3_CLODR	unreviewed	Putative_thioredoxin	CDR20291_1355				cdl:CDR20291_1355	
C9YHY3	C9YHY3_CLODR	unreviewed	Putative_lipoprotein	CDR20291_0174				cdl:CDR20291_0174	
C9YJE4	C9YJE4_CLODR	unreviewed	PTS_system,_glucitol/sorbitol-specific_IIc_component	srlE'_CDR20291_0694				cdl:CDR20291_0694	
C9YRT6	C9YRT6_CLODR	unreviewed	ATP_synthase_subunit_beta_(EC_7.1.2.2)_(ATP_synthase_F1_sector_subunit_beta)_(F-ATPase_subunit_beta)	atpD_CDR20291_3304	7.1.2.2			cdl:CDR20291_3304	
C9YRS1	C9YRS1_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3289				cdl:CDR20291_3289	
C9YM76	C9YM76_CLODR	unreviewed	Argininosuccinate_synthase_(EC_6.3.4.5)_(Citrulline--aspartate_ligase)	argG_CDR20291_1680	6.3.4.5			cdl:CDR20291_1680	
C9YRE6	C9YRE6_CLODR	unreviewed	Chromate_transport_protein	chrA'_CDR20291_3164				cdl:CDR20291_3164	
C9YIQ9	C9YIQ9_CLODR	unreviewed	Peptidase_M20_domain-containing_protein_2	CDR20291_0453				cdl:CDR20291_0453	
C9YPS0	C9YPS0_CLODR	unreviewed	Putative_amidohydrolase	CDR20291_2585				cdl:CDR20291_2585	
C9YMC1	C9YMC1_CLODR	unreviewed	Putative_cation_transport-related,_membrane_protein	CDR20291_1725				cdl:CDR20291_1725	
C9YKX1	C9YKX1_CLODR	unreviewed	Putative_phage_regulatory_protein	CDR20291_1223				cdl:CDR20291_1223	
C9YL74	C9YL74_CLODR	unreviewed	Putative_ferrous_iron_transport_protein	CDR20291_1326				cdl:CDR20291_1326	
C9YJ82	C9YJ82_CLODR	unreviewed	Putative_phosphohydrolase	CDR20291_0630				cdl:CDR20291_0630	
C9YRQ5	C9YRQ5_CLODR	unreviewed	Tagatose-6-phosphate_kinase_(EC_2.7.1.144)	lacC_CDR20291_3273	2.7.1.144			cdl:CDR20291_3273	
C9YLR6	C9YLR6_CLODR	unreviewed	Putative_mechanosensitive_ion_channel_protein	CDR20291_1519				cdl:CDR20291_1519	
C9YJT9	C9YJT9_CLODR	unreviewed	Putative_30S_ribosomal_protein_S1	CDR20291_0839				cdl:CDR20291_0839	
C9YKM4	C9YKM4_CLODR	unreviewed	UPF0473_protein_CDR20291_1126	CDR20291_1126				cdl:CDR20291_1126	
C9YPM2	C9YPM2_CLODR	unreviewed	Putative_exported_protein	CDR20291_2536				cdl:CDR20291_2536	
C9YJV3	C9YJV3_CLODR	unreviewed	ABC_transporter,_permease_protein	CDR20291_0853				cdl:CDR20291_0853	
C9YPQ0	C9YPQ0_CLODR	unreviewed	Butyrate--acetoacetate_CoA-transferase_subunit_A	ctfA_CDR20291_2565				cdl:CDR20291_2565	
C9YL21	C9YL21_CLODR	unreviewed	Putative_isochorismatase	CDR20291_1273				cdl:CDR20291_1273	
C9YNR3	C9YNR3_CLODR	unreviewed	Inosine-5'-monophosphate_dehydrogenase	guaB_CDR20291_2224				cdl:CDR20291_2224	
C9YK21	C9YK21_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0922				cdl:CDR20291_0922	
C9YS15	C9YS15_CLODR	unreviewed	Putative_signal_peptidase_II	CDR20291_3383				cdl:CDR20291_3383	
C9YIL1	C9YIL1_CLODR	unreviewed	Transposase-like_protein_b	CDR20291_0405				cdl:CDR20291_0405	
C9YLW6	C9YLW6_CLODR	unreviewed	Two-component_sensor_histidine_kinase	CDR20291_1569				cdl:CDR20291_1569	
C9YNF9	C9YNF9_CLODR	unreviewed	ABC_transporter,_ATP-binding/permease_protein	CDR20291_2118				cdl:CDR20291_2118	
C9YMU9	C9YMU9_CLODR	unreviewed	NUDIX-family_protein	CDR20291_1908				cdl:CDR20291_1908	
C9YJD1	C9YJD1_CLODR	unreviewed	Putative_cysteine_desulfurase	iscS1_CDR20291_0681				cdl:CDR20291_0681	
C9YIS7	C9YIS7_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0471				cdl:CDR20291_0471	
C9YS85	C9YS85_CLODR	unreviewed	Putative_collagen-binding_surface_protein	CDR20291_3453				cdl:CDR20291_3453	
C9YL33	C9YL33_CLODR	unreviewed	Putative_exported_protein	CDR20291_1285				cdl:CDR20291_1285	
C9YQF0	C9YQF0_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2815				cdl:CDR20291_2815	
C9YKK9	C9YKK9_CLODR	unreviewed	UPF0102_protein_CDR20291_1111	CDR20291_1111				cdl:CDR20291_1111	
C9YQU5	C9YQU5_CLODR	unreviewed	Nitrate/nitrite_transporter	CDR20291_2963				cdl:CDR20291_2963	
C9YQ59	C9YQ59_CLODR	unreviewed	Putative_transport-related_ATPase	CDR20291_2724				cdl:CDR20291_2724	
C9YRU5	C9YRU5_CLODR	unreviewed	Putative_cytidine_and_deoxycytidylate_deaminase	CDR20291_3313				cdl:CDR20291_3313	
C9YK18	C9YK18_CLODR	unreviewed	Putative_exported_protein	CDR20291_0919				cdl:CDR20291_0919	
C9YNC9	C9YNC9_CLODR	unreviewed	ATP-dependent_RNA_helicase	csdA_CDR20291_2088				cdl:CDR20291_2088	
C9YN65	C9YN65_CLODR	unreviewed	Thioredoxin_reductase_(EC_1.8.1.9)	CDR20291_2024	1.8.1.9			cdl:CDR20291_2024	
C9YK20	C9YK20_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0921				cdl:CDR20291_0921	
C9YIR1	C9YIR1_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0455				cdl:CDR20291_0455	
C9YJZ8	C9YJZ8_CLODR	unreviewed	Exonuclease_subunit_C	sbcC_CDR20291_0899				cdl:CDR20291_0899	
C9YPW3	C9YPW3_CLODR	unreviewed	Aspartate--tRNA_ligase_(EC_6.1.1.12)_(Aspartyl-tRNA_synthetase)_(AspRS)	aspS_CDR20291_2628	6.1.1.12			cdl:CDR20291_2628	
C9YN06	C9YN06_CLODR	unreviewed	Putative_exported_protein	CDR20291_1965				cdl:CDR20291_1965	
C9YIM1	C9YIM1_CLODR	unreviewed	MarR-family_transcriptional_regulator	CDR20291_0415				cdl:CDR20291_0415	
C9YQW1	C9YQW1_CLODR	unreviewed	Putative_sugar-bisphosphate_aldolase	CDR20291_2979				cdl:CDR20291_2979	
C9YN93	C9YN93_CLODR	unreviewed	Endonuclease_MutS2_(EC_3.1.-.-)	CDR20291_2052	3.1.-.-			cdl:CDR20291_2052	
C9YHX0	C9YHX0_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0161				cdl:CDR20291_0161	
C9YS23	C9YS23_CLODR	unreviewed	tRNA-dihydrouridine_synthase_(EC_1.3.1.-)	dusB_CDR20291_3391	1.3.1.-			cdl:CDR20291_3391	
C9YMN4	C9YMN4_CLODR	unreviewed	Putative_ethanolamine/propanediol_utilization_protein	eutN_CDR20291_1843				cdl:CDR20291_1843	
C9YM19	C9YM19_CLODR	unreviewed	AraC-family_transcriptional_regulator	CDR20291_1622				cdl:CDR20291_1622	
C9YMJ0	C9YMJ0_CLODR	unreviewed	Putative_conjugative_transposon_DNA_recombination_protein	CDR20291_1797				cdl:CDR20291_1797	
C9YPF7	C9YPF7_CLODR	unreviewed	Peptide_deformylase_(PDF)_(EC_3.5.1.88)_(Polypeptide_deformylase)	def_def2_CDR20291_2471	3.5.1.88			cdl:CDR20291_2471	
C9YKR2	C9YKR2_CLODR	unreviewed	ATP-dependent_Clp_protease_proteolytic_subunit	tepA_CDR20291_1164				cdl:CDR20291_1164	
C9YSH2	C9YSH2_CLODR	unreviewed	Ribonuclease_P_protein_component_(RNase_P_protein)_(RNaseP_protein)_(EC_3.1.26.5)_(Protein_C5)	rnpA_CDR20291_3540	3.1.26.5			cdl:CDR20291_3540	
C9YL48	C9YL48_CLODR	unreviewed	7,8-dihydroneopterin_aldolase_(EC_4.1.2.25)	folB_CDR20291_1300	4.1.2.25			cdl:CDR20291_1300	
C9YPU4	C9YPU4_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2609				cdl:CDR20291_2609	
C9YKP2	C9YKP2_CLODR	unreviewed	NAD-dependent_protein_deacetylase_(EC_2.3.1.286)_(Regulatory_protein_SIR2_homolog)	cobB_CDR20291_1144	2.3.1.286			cdl:CDR20291_1144	
C9YKA0	C9YKA0_CLODR	unreviewed	GTPase_Obg_(EC_3.6.5.-)_(GTP-binding_protein_Obg)	obg_CDR20291_1001	3.6.5.-			cdl:CDR20291_1001	
C9YNS1	C9YNS1_CLODR	unreviewed	Succinyl-CoA:coenzyme_A_transferase	cat1_CDR20291_2232				cdl:CDR20291_2232	
C9YN16	C9YN16_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_1975				cdl:CDR20291_1975	
C9YKC1	C9YKC1_CLODR	unreviewed	3-oxoacyl-[acyl-carrier-protein]_synthase_2_(EC_2.3.1.179)	fabF_CDR20291_1022	2.3.1.179			cdl:CDR20291_1022	
C9YPU6	C9YPU6_CLODR	unreviewed	Two-component_response_regulator	CDR20291_2611				cdl:CDR20291_2611	
C9YQI8	C9YQI8_CLODR	unreviewed	Putative_transporter	CDR20291_2855				cdl:CDR20291_2855	
C9YP05	C9YP05_CLODR	unreviewed	Putative_oxidoreductase_subunit	CDR20291_2318				cdl:CDR20291_2318	
C9YQE7	C9YQE7_CLODR	unreviewed	CRISPR-associated_exonuclease_Cas4_(EC_3.1.12.1)	CDR20291_2812	3.1.12.1			cdl:CDR20291_2812	
C9YS07	C9YS07_CLODR	unreviewed	Methionine--tRNA_ligase_(EC_6.1.1.10)_(Methionyl-tRNA_synthetase)_(MetRS)	metG_CDR20291_3375	6.1.1.10			cdl:CDR20291_3375	
C9YLM9	C9YLM9_CLODR	unreviewed	Putative_sugar_metabolism_repressor	CDR20291_1482				cdl:CDR20291_1482	
C9YLG5	C9YLG5_CLODR	unreviewed	Hipa-like	CDR20291_1417				cdl:CDR20291_1417	
C9YMS2	C9YMS2_CLODR	unreviewed	Putative_reductive_dehalogenase	CDR20291_1881				cdl:CDR20291_1881	
C9YNV9	C9YNV9_CLODR	unreviewed	Putative_signaling_protein	CDR20291_2271				cdl:CDR20291_2271	
C9YLC6	C9YLC6_CLODR	unreviewed	Putative_ABC_transporter,_permease_protein	CDR20291_1378				cdl:CDR20291_1378	
C9YI15	C9YI15_CLODR	unreviewed	PTS_system,_IIc_component	CDR20291_0208				cdl:CDR20291_0208	
C9YQ10	C9YQ10_CLODR	unreviewed	Cell_surface_protein	CDR20291_2675				cdl:CDR20291_2675	
C9YS30	C9YS30_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3398				cdl:CDR20291_3398	
C9YJ05	C9YJ05_CLODR	unreviewed	Putative_transcriptional_regulator	CDR20291_0552				cdl:CDR20291_0552	
C9YQX9	C9YQX9_CLODR	unreviewed	CRISPR-associated_endoribonuclease	CDR20291_2997				cdl:CDR20291_2997	
C9YIA5	C9YIA5_CLODR	unreviewed	Putative_iron-sulfur-binding_protein	CDR20291_0298				cdl:CDR20291_0298	
C9YHL6	C9YHL6_CLODR	unreviewed	50S_ribosomal_protein_L10	rplJ_CDR20291_0057				cdl:CDR20291_0057	
C9YQY7	C9YQY7_CLODR	unreviewed	Putative_phage_repressor	CDR20291_3005				cdl:CDR20291_3005	
C9YK63	C9YK63_CLODR	unreviewed	DNA_polymerase_I_(EC_2.7.7.7)	polA_CDR20291_0964	2.7.7.7			cdl:CDR20291_0964	
C9YQH8	C9YQH8_CLODR	unreviewed	Putative_pyridine-nucleotide-disulfide_oxidoreductase	CDR20291_2845				cdl:CDR20291_2845	
C9YKT5	C9YKT5_CLODR	unreviewed	Padr-family_transcriptional_regulator	CDR20291_1187				cdl:CDR20291_1187	
C9YRJ2	C9YRJ2_CLODR	unreviewed	Putative_exported_protein	CDR20291_3210				cdl:CDR20291_3210	
C9YQX5	C9YQX5_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2993				cdl:CDR20291_2993	
C9YLC2	C9YLC2_CLODR	unreviewed	Putative_iron-sulfur_protein	CDR20291_1374				cdl:CDR20291_1374	
C9YM79	C9YM79_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1683				cdl:CDR20291_1683	
C9YJA8	C9YJA8_CLODR	unreviewed	Putative_iron-sulfur_protein	CDR20291_0657				cdl:CDR20291_0657	
C9YJV0	C9YJV0_CLODR	unreviewed	Putative_signaling_protein	CDR20291_0850				cdl:CDR20291_0850	
C9YM15	C9YM15_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1618				cdl:CDR20291_1618	
C9YPS3	C9YPS3_CLODR	unreviewed	Putative_sigma54-interacting_regulatory_protein	CDR20291_2588				cdl:CDR20291_2588	
C9YRK9	C9YRK9_CLODR	unreviewed	Putative_iron-only_hydrogenase,_electron-transferring_subunit	hymA_CDR20291_3227				cdl:CDR20291_3227	
C9YP12	C9YP12_CLODR	unreviewed	Glycine--tRNA_ligase_alpha_subunit_(EC_6.1.1.14)_(Glycyl-tRNA_synthetase_alpha_subunit)_(GlyRS)	glyQ_CDR20291_2325	6.1.1.14			cdl:CDR20291_2325	
C9YI86	C9YI86_CLODR	unreviewed	Spore_photoproduct_lyase	spl_CDR20291_0279				cdl:CDR20291_0279	
C9YPM0	C9YPM0_CLODR	unreviewed	Cell_division_protein_FtsZ	ftsZ_CDR20291_2534				cdl:CDR20291_2534	
C9YHN3	C9YHN3_CLODR	unreviewed	50S_ribosomal_protein_L16	rplP_CDR20291_0074				cdl:CDR20291_0074	
C9YL37	C9YL37_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1289				cdl:CDR20291_1289	
C9YP15	C9YP15_CLODR	unreviewed	Magnesium_transporter_MgtE	CDR20291_2328				cdl:CDR20291_2328	
C9YLJ1	C9YLJ1_CLODR	unreviewed	Phage-related_protein	CDR20291_1443				cdl:CDR20291_1443	
C9YMH0	C9YMH0_CLODR	unreviewed	Putative_conjugal_transfer_protein_(Putative_single-stranded_dna_binding_protein)	CDR20291_1776				cdl:CDR20291_1776	
C9YS33	C9YS33_CLODR	unreviewed	Stage_II_sporulation_protein	spoIIR_CDR20291_3401				cdl:CDR20291_3401	
C9YHH0	C9YHH0_CLODR	unreviewed	Putative_translation_elongation_factor	CDR20291_0011				cdl:CDR20291_0011	
C9YRD6	C9YRD6_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3154				cdl:CDR20291_3154	
C9YIZ6	C9YIZ6_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0543				cdl:CDR20291_0543	
C9YK56	C9YK56_CLODR	unreviewed	Nitroreductase-family_protein	CDR20291_0957				cdl:CDR20291_0957	
C9YQS6	C9YQS6_CLODR	unreviewed	Alcohol_dehydrogenase	CDR20291_2943				cdl:CDR20291_2943	
C9YKN7	C9YKN7_CLODR	unreviewed	MarR-family_transcriptional_regulator	CDR20291_1139				cdl:CDR20291_1139	
C9YMD2	C9YMD2_CLODR	unreviewed	Putative_signaling_protein	CDR20291_1736				cdl:CDR20291_1736	
C9YLN2	C9YLN2_CLODR	unreviewed	Putative_ribose_ABC_transporter,_ATP-binding_protein	CDR20291_1485				cdl:CDR20291_1485	
C9YQH9	C9YQH9_CLODR	unreviewed	Putative_cytochrome_C_biogenesis_protein	CDR20291_2846				cdl:CDR20291_2846	
C9YKP0	C9YKP0_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1142				cdl:CDR20291_1142	
C9YQA4	C9YQA4_CLODR	unreviewed	Putative_signaling_protein	CDR20291_2769				cdl:CDR20291_2769	
C9YQJ4	C9YQJ4_CLODR	unreviewed	DUF2087_domain-containing_protein	CDR20291_2861				cdl:CDR20291_2861	
C9YJX4	C9YJX4_CLODR	unreviewed	Putative_ABC_transporter,_permease/ATP-binding_protein	CDR20291_0874				cdl:CDR20291_0874	
C9YKR0	C9YKR0_CLODR	unreviewed	PRC_domain-containing_protein	CDR20291_1162				cdl:CDR20291_1162	
C9YKE1	C9YKE1_CLODR	unreviewed	Exodeoxyribonuclease_7_small_subunit_(EC_3.1.11.6)_(Exodeoxyribonuclease_VII_small_subunit)_(Exonuclease_VII_small_subunit)	xseB_CDR20291_1042	3.1.11.6			cdl:CDR20291_1042	
C9YS52	C9YS52_CLODR	unreviewed	Putative_pseudouridylate_synthase	CDR20291_3420				cdl:CDR20291_3420	
C9YKR4	C9YKR4_CLODR	unreviewed	Putative_ATP/GTP_binding_protein	CDR20291_1166				cdl:CDR20291_1166	
C9YIG9	C9YIG9_CLODR	unreviewed	Radical_SAM-superfamily_protein	CDR20291_0363				cdl:CDR20291_0363	
C9YLD4	C9YLD4_CLODR	unreviewed	Putative_glutamate_synthase_[NADPH]_small_chain	aspB_CDR20291_1386				cdl:CDR20291_1386	
C9YKQ6	C9YKQ6_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1158				cdl:CDR20291_1158	
C9YJ40	C9YJ40_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0587				cdl:CDR20291_0587	
C9YN15	C9YN15_CLODR	unreviewed	Putative_exported_protein	CDR20291_1974				cdl:CDR20291_1974	
C9YRA1	C9YRA1_CLODR	unreviewed	Phosphate_import_ATP-binding_protein_PstB_(EC_7.3.2.1)_(ABC_phosphate_transporter)_(Phosphate-transporting_ATPase)	phoT_pstB_CDR20291_3119	7.3.2.1			cdl:CDR20291_3119	
C9YIU9	C9YIU9_CLODR	unreviewed	Putative_outer_membrane_lipoprotein	CDR20291_0493				cdl:CDR20291_0493	
C9YJA2	C9YJA2_CLODR	unreviewed	Putative_carbon_monoxide_dehydrogenase/acetyl-CoA_synthase_complex,_nickel-inserting_subunit	CDR20291_0651				cdl:CDR20291_0651	
C9YIA4	C9YIA4_CLODR	unreviewed	Putative_ABC_transporter,_permease_protein	CDR20291_0297				cdl:CDR20291_0297	
C9YHQ8	C9YHQ8_CLODR	unreviewed	Energy-coupling_factor_transporter_ATP-binding_protein_EcfA_(ECF_transporter_A_component_EcfA)_(EC_7.-.-.-)	ecfA_CDR20291_0099	7.-.-.-			cdl:CDR20291_0099	
C9YIY9	C9YIY9_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_0536				cdl:CDR20291_0536	
C9YM21	C9YM21_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1624				cdl:CDR20291_1624	
C9YS10	C9YS10_CLODR	unreviewed	Nicotinate_phosphoribosyltransferase_(EC_6.3.4.21)	CDR20291_3378	6.3.4.21			cdl:CDR20291_3378	
C9YND7	C9YND7_CLODR	unreviewed	Cyclomaltodextrinase_(Maltogenic_alpha-amylase)	CDR20291_2096				cdl:CDR20291_2096	
C9YHL2	C9YHL2_CLODR	unreviewed	Protein_translocase_subunit_SecE	secE_CDR20291_0053				cdl:CDR20291_0053	
C9YQN1	C9YQN1_CLODR	unreviewed	Xylose_isomerase_(EC_5.3.1.5)	xylA_CDR20291_2898	5.3.1.5			cdl:CDR20291_2898	
C9YS80	C9YS80_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3448				cdl:CDR20291_3448	
C9YHT2	C9YHT2_CLODR	unreviewed	Stage_II_sporulation_protein_D	spoIIC_CDR20291_0123				cdl:CDR20291_0123	
C9YIX0	C9YIX0_CLODR	unreviewed	Putative_cation_transporting_ATPase	CDR20291_0516				cdl:CDR20291_0516	
C9YPP0	C9YPP0_CLODR	unreviewed	PTS_system,_glucose-specific_IIa_component	crr_CDR20291_2554				cdl:CDR20291_2554	
C9YKV3	C9YKV3_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1205				cdl:CDR20291_1205	
C9YP22	C9YP22_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2335				cdl:CDR20291_2335	
C9YIT6	C9YIT6_CLODR	unreviewed	Signal_peptidase_I_(EC_3.4.21.89)	sip2_CDR20291_0480	3.4.21.89			cdl:CDR20291_0480	
C9YJM1	C9YJM1_CLODR	unreviewed	Putative_formyltransferase	CDR20291_0771				cdl:CDR20291_0771	
C9YRN0	C9YRN0_CLODR	unreviewed	Precorrin-4_C(11)-methyltransferase	cbiF_CDR20291_3248				cdl:CDR20291_3248	
C9YNH9	C9YNH9_CLODR	unreviewed	Putative_sodium:solute_symporter	CDR20291_2138				cdl:CDR20291_2138	
C9YK39	C9YK39_CLODR	unreviewed	Molybdopterin_molybdenumtransferase_(EC_2.10.1.1)	moeA_CDR20291_0940	2.10.1.1			cdl:CDR20291_0940	
C9YS82	C9YS82_CLODR	unreviewed	Putative_multidrug_resistance_protein	CDR20291_3450				cdl:CDR20291_3450	
C9YKE6	C9YKE6_CLODR	unreviewed	DNA_repair_protein_RecN_(Recombination_protein_N)	recN_CDR20291_1047				cdl:CDR20291_1047	
C9YS14	C9YS14_CLODR	unreviewed	MTS_domain-containing_protein	CDR20291_3382				cdl:CDR20291_3382	
C9YJQ6	C9YJQ6_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_0806				cdl:CDR20291_0806	
C9YHM6	C9YHM6_CLODR	unreviewed	50S_ribosomal_protein_L3	rplC_CDR20291_0067				cdl:CDR20291_0067	
C9YQ91	C9YQ91_CLODR	unreviewed	Putative_bacterioferritin	CDR20291_2756				cdl:CDR20291_2756	
C9YQF8	C9YQF8_CLODR	unreviewed	Two-component_system_esponse_regulator	CDR20291_2823				cdl:CDR20291_2823	
C9YQF5	C9YQF5_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_2820				cdl:CDR20291_2820	
C9YHW7	C9YHW7_CLODR	unreviewed	Putative_two-component_response_regulator	CDR20291_0158				cdl:CDR20291_0158	
C9YRR9	C9YRR9_CLODR	unreviewed	DUF4367_domain-containing_protein	CDR20291_3287				cdl:CDR20291_3287	
C9YLD8	C9YLD8_CLODR	unreviewed	Putative_drug/sodium_antiporter	CDR20291_1390				cdl:CDR20291_1390	
C9YK84	C9YK84_CLODR	unreviewed	Putative_penicillin-binding_protein	CDR20291_0985				cdl:CDR20291_0985	
C9YK58	C9YK58_CLODR	unreviewed	Transposase-like_protein_b	CDR20291_0959				cdl:CDR20291_0959	
C9YP70	C9YP70_CLODR	unreviewed	Putative_peptidase	CDR20291_2383				cdl:CDR20291_2383	
C9YKE7	C9YKE7_CLODR	unreviewed	Putative_exported_protein	CDR20291_1048				cdl:CDR20291_1048	
C9YMT7	C9YMT7_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1896				cdl:CDR20291_1896	
C9YQG8	C9YQG8_CLODR	unreviewed	Transposase-like_protein_b	CDR20291_2834				cdl:CDR20291_2834	
C9YQY8	C9YQY8_CLODR	unreviewed	Putative_phage_protein	CDR20291_3006				cdl:CDR20291_3006	
C9YQS8	C9YQS8_CLODR	unreviewed	Putative_transcription_antiterminator	CDR20291_2945				cdl:CDR20291_2945	
C9YRS8	C9YRS8_CLODR	unreviewed	Transketolase,_thiamine_disphosphate-binding_subunit	tkt_CDR20291_3296				cdl:CDR20291_3296	
C9YS90	C9YS90_CLODR	unreviewed	Putative_conjugative_transposon_FtsK_SpoIIIE-related_protein	CDR20291_3458				cdl:CDR20291_3458	
C9YHG5	C9YHG5_CLODR	unreviewed	Nucleoid-associated_protein_CDR20291_0006	CDR20291_0006				cdl:CDR20291_0006	
C9YMF5	C9YMF5_CLODR	unreviewed	Cys_rich_VLP_domain-containing_protein	CDR20291_1761				cdl:CDR20291_1761	
C9YR58	C9YR58_CLODR	unreviewed	Putative_nogalamycin_resistance_protein	snorO_CDR20291_3076				cdl:CDR20291_3076	
C9YIQ2	C9YIQ2_CLODR	unreviewed	Two-component_sensor_histidine_kinase	CDR20291_0446				cdl:CDR20291_0446	
C9YQ19	C9YQ19_CLODR	unreviewed	Cell_surface_protein	CDR20291_2684				cdl:CDR20291_2684	
C9YQD6	C9YQD6_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2801				cdl:CDR20291_2801	
C9YM00	C9YM00_CLODR	unreviewed	Thiazole_synthase_(EC_2.8.1.10)	thiG_CDR20291_1603	2.8.1.10			cdl:CDR20291_1603	
C9YS41	C9YS41_CLODR	unreviewed	Putative_preprotein_translocase	CDR20291_3409				cdl:CDR20291_3409	
C9YQ97	C9YQ97_CLODR	unreviewed	Putative_regulatory_protease	CDR20291_2762				cdl:CDR20291_2762	
C9YIV4	C9YIV4_CLODR	unreviewed	Threonine--tRNA_ligase_(EC_6.1.1.3)_(Threonyl-tRNA_synthetase)_(ThrRS)	thrS_CDR20291_0498	6.1.1.3			cdl:CDR20291_0498	
C9YJV1	C9YJV1_CLODR	unreviewed	UPF0313_protein_CDR20291_0851	CDR20291_0851				cdl:CDR20291_0851	
C9YQD5	C9YQD5_CLODR	unreviewed	Aldehyde-alcohol_dehydrogenase	adhE_CDR20291_2800				cdl:CDR20291_2800	
C9YMC8	C9YMC8_CLODR	unreviewed	Shikimate_dehydrogenase_(NADP(+))_(SDH)_(EC_1.1.1.25)	aroE_CDR20291_1732	1.1.1.25			cdl:CDR20291_1732	
C9YMU2	C9YMU2_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_1901				cdl:CDR20291_1901	
C9YRR7	C9YRR7_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3285				cdl:CDR20291_3285	
C9YIF8	C9YIF8_CLODR	unreviewed	Putative_exported_protein	CDR20291_0352				cdl:CDR20291_0352	
C9YND4	C9YND4_CLODR	unreviewed	Putative_phage-related_cell_wall_hydrolase	CDR20291_2093				cdl:CDR20291_2093	
C9YP08	C9YP08_CLODR	unreviewed	Putative_oxidoreductase_ferredoxin_subunit	CDR20291_2321				cdl:CDR20291_2321	
C9YM49	C9YM49_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1652				cdl:CDR20291_1652	
C9YL87	C9YL87_CLODR	unreviewed	Methionine_import_ATP-binding_protein_MetN_(EC_7.4.2.11)	metN_CDR20291_1339	7.4.2.11			cdl:CDR20291_1339	
C9YKW9	C9YKW9_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1221				cdl:CDR20291_1221	
C9YII7	C9YII7_CLODR	unreviewed	Cell_surface_protein	CDR20291_0381				cdl:CDR20291_0381	
C9YIY5	C9YIY5_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0532				cdl:CDR20291_0532	
C9YL98	C9YL98_CLODR	unreviewed	Deoxyribose-phosphate_aldolase_(DERA)_(EC_4.1.2.4)_(2-deoxy-D-ribose_5-phosphate_aldolase)_(Phosphodeoxyriboaldolase)_(Deoxyriboaldolase)	deoC_CDR20291_1350	4.1.2.4			cdl:CDR20291_1350	
C9YQH7	C9YQH7_CLODR	unreviewed	SH3b_domain-containing_protein	CDR20291_2843				cdl:CDR20291_2843	
C9YS03	C9YS03_CLODR	unreviewed	Putative_phosphonate_metabolism_protein	phnI_CDR20291_3371				cdl:CDR20291_3371	
C9YS05	C9YS05_CLODR	unreviewed	Putative_phosphonate_metabolism_protein	phnG_CDR20291_3373				cdl:CDR20291_3373	
C9YI92	C9YI92_CLODR	unreviewed	Putative_phosphoesterase	CDR20291_0285				cdl:CDR20291_0285	
C9YQY6	C9YQY6_CLODR	unreviewed	Putative_phage_DNA-binding_protein	CDR20291_3004				cdl:CDR20291_3004	
C9YKZ2	C9YKZ2_CLODR	unreviewed	Putative_peptidase	CDR20291_1244				cdl:CDR20291_1244	
C9YPP9	C9YPP9_CLODR	unreviewed	Putative_acetyl-CoA_acetyltransferase	thlA2_CDR20291_2564				cdl:CDR20291_2564	
